YEAR,PERMNO,STDEV,E,F,QUICK,SelectionProb,SamplingWeight
1984,63830,0.4209826327,98172000,11429500,2.8644101477,0.0511770727,19.54
1984,63909,0.7351980965,6250375,27766500,0.9051506176,0.0511770727,19.54
1984,64013,0.1652163382,118096875,7521500,2.2556770395,0.0511770727,19.54
1984,64611,0.5937340234,8336250,1547500,1.248034076,0.0511770727,19.54
1984,64630,0.8961536809,3165750,4541000,1.8698653199,0.0511770727,19.54
1984,65008,0.7298330782,12188203.125,0,16.068062827,0.0511770727,19.54
1984,65032,0.4354776394,83196750,1943000,6.1894918174,0.0511770727,19.54
1984,65111,0.3446132608,337707000,160375000,1.6047984893,0.0511770727,19.54
1984,65227,0.3313882788,108432000,13251000,1.7310371027,0.0511770727,19.54
1984,65349,0.369540545,30104000,0,2.7385697538,0.0511770727,19.54
1984,65622,0.5838527654,36582250,3337500,5.8446976659,0.0511770727,19.54
1984,66027,0.3743886664,80847000,7689000,3.0384315762,0.0511770727,19.54
1984,66393,0.3924701317,13190000,714500,4.5105893186,0.0511770727,19.54
1984,66536,0.5081678064,73026250,11087500,6.5644181586,0.0511770727,19.54
1984,66852,0.3481845143,58252500,5750000,5.663723326,0.0511770727,19.54
1984,66923,0.4580493875,20880000,0,8.4048174048,0.0511770727,19.54
1984,67109,0.5105422845,124437750,11883000,2.1221435668,0.0511770727,19.54
1984,67847,0.5499456456,72876875,1600000,1.6290523691,0.0511770727,19.54
1984,67889,0.652024532,16763062.5,5805000,1.0364817591,0.0511770727,19.54
1984,67934,0.3467268118,29879125,8614500,4.6522311281,0.0511770727,19.54
1984,68428,0.4951898248,104529250,0,1.5131267704,0.0511770727,19.54
1984,69287,0.5411516042,32830500,3133500,1.8186547085,0.0511770727,19.54
1984,69332,0.2900062996,78297750,4891500,2.2502296835,0.0511770727,19.54
1984,70392,0.8977786025,6879375,237500,0.9091175608,0.0511770727,19.54
1984,70835,0.4026283719,84987500,5029500,1.8337725233,0.0511770727,19.54
1984,71080,1.3603463409,5906250,3211000,0.0955746256,0.0511770727,19.54
1984,71176,0.1845535598,481006625,33417000,2.1553056306,0.0511770727,19.54
1984,71240,0.224944078,6577500,0,23.84,0.0511770727,19.54
1984,71811,0.0864709498,13191250,8417500,0.9668927004,0.0511770727,19.54
1984,72515,0.4736993274,12848250,1751000,2.7176983173,0.0511770727,19.54
1984,74078,0.4621964846,24570000,6176000,1.197553658,0.0511770727,19.54
1984,74465,0.5215385659,3344000,1040500,1.6469982847,0.0511770727,19.54
1984,74895,0.3796604916,57942000,481500,1.9711226476,0.0511770727,19.54
1984,75083,0.4366308411,9945000,3002000,2.3552191516,0.0511770727,19.54
1984,75206,1.0551446088,10612875,26000,2.9807280514,0.0511770727,19.54
1984,75433,0.6008850391,12268750,12000,6.596460177,0.0511770727,19.54
1984,75708,0.9845092318,4116125,10000,0.1524547804,0.0511770727,19.54
1984,75890,0.327150478,6960000,0,3.6720475786,0.0511770727,19.54
1984,78270,0.8637570213,21499687.5,3433000,0.493809177,0.0511770727,19.54
1984,82748,0.2278197636,9250000,1800000,1.3605341246,0.0511770727,19.54
1984,83038,0.3203078868,144825000,76721000,2.3717974995,0.0511770727,19.54
1984,83687,0.2515271442,587092000,14091500,5.2636937589,0.0511770727,19.54
1984,83927,0.5533823241,1378687.5,394000,1.7005571031,0.0511770727,19.54
1984,84100,0.4651808512,30906000,4189500,1.5427190663,0.0511770727,19.54
1984,84188,0.7161481331,32006875,708000,3.6061185468,0.0511770727,19.54
1985,10154,0.3171040697,61298750,4287000,2.2549747172,0.05,20
1985,10189,0.0580276774,12246000,0,2.2063011209,0.05,20
1985,10824,0.7552016952,1709062.5,367000,1.7487922705,0.05,20
1985,10874,0.3408651257,726042875,69267000,1.8986086003,0.05,20
1985,12168,0.6530078945,17271375,5151500,6.2326961107,0.05,20
1985,12175,0.2177813366,23437500,0,22.010899183,0.05,20
1985,13936,0.4511298965,151650000,39104000,2.8111414528,0.05,20
1985,13961,0.2310808167,11471250,7605500,1.4775381851,0.05,20
1985,14315,0.294130621,23780250,0,4.4626933576,0.05,20
1985,15449,0.5751035343,8204000,882000,2.4585280374,0.05,20
1985,15456,0.266999662,1165093000,236000000,1.8237704918,0.05,20
1985,15801,0.183086031,808500,175500,2.0575959933,0.05,20
1985,15895,0.6774503683,10814390.625,501000,2.5713213213,0.05,20
1985,15974,0.4469582311,75598500,11316000,1.7287521564,0.05,20
1985,16978,0.7028683628,11751750,134000,1.6777629827,0.05,20
1985,17929,0.2128768069,198243500,123195500,0.9293258873,0.05,20
1985,18017,0.5578486704,14476437.5,0,5.9056939502,0.05,20
1985,18391,0.3017707376,4642000,600000,3.7680164722,0.05,20
1985,18569,0.2660555413,737664000,229000000,1.3790149893,0.05,20
1985,18570,0.3149714169,292662000,0,1.9691508033,0.05,20
1985,18973,0.2520889136,86650500,3382000,3.2291682726,0.05,20
1985,19027,0.1794439901,1097134500,414000000,1.6513233602,0.05,20
1985,19394,0.6143177248,6802250,3070000,1.4844260885,0.05,20
1985,19960,0.8187492436,3361875,4673500,1.3388035998,0.05,20
1985,20483,0.3368578041,7914375,1078500,0.9889196676,0.05,20
1985,21397,0.2973987853,2064243750,1818312000,0.8829641478,0.05,20
1985,23712,0.1857376086,3011060250,1801229000,0.7819143672,0.05,20
1985,24299,0.1637794396,208001500,120214500,1.2056228722,0.05,20
1985,24539,0.2132965864,1543833750,317150000,1.509242887,0.05,20
1985,25072,0.2255045818,979721875,805068000,0.9846308548,0.05,20
1985,25216,0.3082523858,761250000,289525500,1.8153255019,0.05,20
1985,25232,0.183946081,372083250,179661000,1.6745187362,0.05,20
1985,25495,0.201324186,5878375,195500,2.2447552448,0.05,20
1985,25567,0.2606382333,20842500,385500,3.9137055838,0.05,20
1985,25735,0.6067867689,11153125,0,0.9614726027,0.05,20
1985,26009,0.2465692113,151881375,15835500,3.5837156568,0.05,20
1985,26201,1.0486000848,5870000,19273500,0.7233414603,0.05,20
1985,26586,0.1534585253,778170250,8731000,3.8082776418,0.05,20
1985,27343,0.7273498561,6440000,4500,18.956331878,0.05,20
1985,27474,0.1601369029,26880000,6762000,1.6110896694,0.05,20
1985,28004,0.7728584998,5064125,1834000,0.2913005272,0.05,20
1985,28118,0.1923370239,154606500,373455000,2.9154929577,0.05,20
1985,29162,0.4220292575,8300000,411500,3.4803288315,0.05,20
1985,29225,0.3671407898,233700000,68713000,0.8642203144,0.05,20
1985,29963,0.3448972767,5336000,3000000,7.6980609418,0.05,20
1985,30082,0.3708670971,216972000,300000,3.5952380952,0.05,20
1985,30155,0.5912083308,9000000,229000,3.1934826884,0.05,20
1985,30190,1.7146645414,1260703.125,10092000,0.1687066131,0.05,20
1985,30277,0.1928468391,655671250,49378000,1.095301476,0.05,20
1985,30278,0.4851999045,328701750,64382500,0.9313090778,0.05,20
1985,30729,0.3098082256,11427000,937500,2.3883391281,0.05,20
1985,30736,0.4111731186,29979750,29542500,1.7386750458,0.05,20
1985,30947,0.4188699118,573562.5,216362000,1.7466982672,0.05,20
1985,31310,0.7122898582,5303375,88500,2.184279476,0.05,20
1985,31376,0.1636567155,14369250,8364000,1.818038183,0.05,20
1985,31596,0.7126661968,47218500,60397500,1.7325597916,0.05,20
1985,32054,0.3441005118,104938875,9252500,2.5895660203,0.05,20
1985,32299,1.0252044957,22642500,3782000,0.9058431729,0.05,20
1985,32943,0.1867852427,11120000,10333500,0.6213889112,0.05,20
1985,33478,0.6255147711,13997500,5541500,2.4247181965,0.05,20
1985,33815,0,624468.75,0,1.2040816327,0.05,20
1985,34438,0.3861586332,75805750,21881500,1.6957804915,0.05,20
1985,34884,0.5619826235,6177500,9920000,2.0543521861,0.05,20
1985,36696,0.6401271492,1729500,8373000,0.483368914,0.05,20
1985,37161,0.150449323,802476500,395512000,1.5605334539,0.05,20
1985,37276,0.4388386469,15211875,2737500,3.0253164557,0.05,20
1985,37402,0.3297288347,60462500,53843500,2.6238779459,0.05,20
1985,37568,0.2057657775,53409000,19335500,1.9582328794,0.05,20
1985,38261,0.1541836009,2468375,1086500,3.3815236953,0.05,20
1985,38616,1.0952366527,8417500,58000,3.8012048193,0.05,20
1985,38762,0.2387546521,816824750,746597500,1.245251287,0.05,20
1985,39562,0.3968770633,165249000,66243000,1.1109691737,0.05,20
1985,39765,0.3105520326,272208000,4662500,1.6933567927,0.05,20
1985,40053,0.272193715,906977500,206389500,1.4396493435,0.05,20
1985,40556,0.5933612327,2256890.625,5050000,0.6544025719,0.05,20
1985,40977,0.4613904358,87230000,19208000,1.5433132365,0.05,20
1985,41750,0.5375456583,7939000,1313500,2.4309633584,0.05,20
1985,42550,0.2751939595,1032000000,220180000,2.3155349794,0.05,20
1985,43211,0.6251152842,26500500,14130000,1.5405208173,0.05,20
1985,43588,0.2307076427,31499375,9793500,1.7721448279,0.05,20
1985,43692,0.3856360791,1935625,6602500,1.2954282035,0.05,20
1985,43959,0.5177373832,7212500,2038000,2.9230769231,0.05,20
1985,44644,0.2450969869,1375881000,43007000,1.4947641927,0.05,20
1985,45022,0.46316403,81492500,21987500,5.2154516995,0.05,20
1985,45031,0.7950560429,5067000,150500,4.2542372881,0.05,20
1985,45050,1.5756814995,2780468.75,5415500,1.332081142,0.05,20
1985,45866,0.3578445175,170964750,39010000,2.8434373511,0.05,20
1985,45997,0.3047034588,127207875,10500000,1.6326019883,0.05,20
1985,46149,0.3652844018,14501000,10943500,2.0564914927,0.05,20
1985,46260,0.3759685425,353465875,9075500,3.7039162244,0.05,20
1985,46834,0.4867669206,3979250,115500,1.6556034483,0.05,20
1985,47423,0.5299668629,16735125,15663000,3.7947841593,0.05,20
1985,47571,0.1325189469,30281250,1469000,3.106920078,0.05,20
1985,48128,0.5836230407,68338000,5706000,3.693505968,0.05,20
1985,48187,0.4420163682,6783000,303000,11.024193548,0.05,20
1985,48216,0.5284453822,40472125,0,4.3608617594,0.05,20
1985,48557,0.4546630554,89188500,17610500,2.9491241628,0.05,20
1985,49032,0.4053310047,5192000,8235500,0.6361117033,0.05,20
1985,49059,0.5413798671,5512500,206500,0.5369369369,0.05,20
1985,49307,0.5305826482,17931250,5291500,2.7484494154,0.05,20
1985,49585,0.3353051389,80344750,665000,3.7020418245,0.05,20
1985,49956,0.3688010446,25042125,379000,1.4835533676,0.05,20
1985,50033,0.3232024873,13447500,26000,6.0133779264,0.05,20
1985,50091,0.1528438765,67659000,46648500,1.7912133061,0.05,20
1985,50359,0.3440110367,86427375,1463000,3.8342553662,0.05,20
1985,50382,0.2707673866,73263125,2691000,3.9388356669,0.05,20
1985,51263,0.2666196374,203718750,0,5.8062982273,0.05,20
1985,51829,0.4526473896,129600000,3980000,2.6472751588,0.05,20
1985,51932,0.2238841845,312777375,3847500,3.664556962,0.05,20
1985,51984,0.2534137462,4941750,1051500,0.3374175306,0.05,20
1985,52062,0.3627086031,177294000,100277000,2.1700561689,0.05,20
1985,52089,0.4064391794,39519750,13774000,2.3263138786,0.05,20
1985,52274,0.6221714985,6647156.25,304000,2.8210784314,0.05,20
1985,52476,0.1729011783,242935875,16103000,1.5627991101,0.05,20
1985,53480,0.4513266972,10868750,2804000,1.7269467213,0.05,20
1985,53671,0.3663615363,3243000,380500,4.4627192982,0.05,20
1985,53699,0.7514461295,4874718.75,4956000,0.6341968332,0.05,20
1985,53727,0.2886639152,166972500,1371934500,1.5906744621,0.05,20
1985,54244,0.3398957912,8262625,11116000,1.111030082,0.05,20
1985,54543,0.5682454419,37472250,27549000,2.3912345834,0.05,20
1985,54818,0.1836138393,113057500,26363000,1.4650126217,0.05,20
1985,55204,0.2084289153,1074384000,296350000,1.1383372602,0.05,20
1985,55378,0.2965843489,3787500,0,16.304347826,0.05,20
1985,56339,0.286873008,145052500,10024500,2.3125878532,0.05,20
1985,57007,0.2620426906,128566250,6555500,1.9952296248,0.05,20
1985,57999,0.4531438071,27232000,1330500,4.1709477414,0.05,20
1985,58043,0.1296342306,38221312.5,13523500,1.1606256473,0.05,20
1985,58405,0.3921130004,138996000,18326000,1.8118064802,0.05,20
1985,60127,0.6468682781,7476562.5,0,540.5,0.05,20
1985,60426,0.7729971581,1914000,331500,1.9261318507,0.05,20
1985,60513,0.7462290437,5853750,45923000,1.2054186009,0.05,20
1985,60871,0.4115574575,596342250,19039500,2.3376701269,0.05,20
1985,60994,0.5525286993,315350000,55722000,4.3144651345,0.05,20
1985,61313,0.2500859678,91420000,15794500,2.1639420728,0.05,20
1985,61365,0.3398642982,12656250,1266500,2.4255204109,0.05,20
1985,62041,1.4997476335,14178000,58119000,0.3193643094,0.05,20
1985,62148,0.3296292621,3589584000,1412000000,1.1200623701,0.05,20
1985,62228,0.4317263697,50903250,2146000,8.8369245837,0.05,20
1985,62333,0.8582479183,634609.375,398500,0.1095764273,0.05,20
1985,62383,0.4435471868,128902500,7442000,6.5403245049,0.05,20
1985,62755,1.1777188678,4216000,12204000,1.0326241884,0.05,20
1985,63037,0.7561830524,10809906.25,210500,2.1906779661,0.05,20
1985,63379,0.4339773552,3578437.5,0,27.028037383,0.05,20
1985,63483,0.3882367509,449994000,3675500,3.1769586346,0.05,20
1985,63570,0.8143458805,4480000,28955000,0.8487907522,0.05,20
1985,63811,0.5833760868,37685250,1166000,1.3617737861,0.05,20
1985,63861,0.2544029266,50451375,8498000,3.7491664285,0.05,20
1985,63909,0.6391520216,7284500,10077500,1.3584838824,0.05,20
1985,64020,0.2571631864,327996000,2903500,1.6766490007,0.05,20
1985,64143,0.6498490499,17660000,8749000,1.1172693478,0.05,20
1985,64152,0.4677498008,4615000,342000,11.656441718,0.05,20
1985,64223,0.2745616145,167451375,30963500,1.5029620853,0.05,20
1985,64224,0.7282205717,2656250,1163500,1.5775704725,0.05,20
1985,64397,0.5270404658,94870000,750000,6.3743787962,0.05,20
1985,64507,0.943094131,10846000,0,4.0958083832,0.05,20
1985,64936,0.1493756952,2515705500,1757238500,0.7963237508,0.05,20
1985,65032,0.426371899,123728500,2768000,3.8111626248,0.05,20
1985,65533,0.3456710114,329446500,126396500,4.7531797869,0.05,20
1985,65605,0.4407633311,24700000,539000,6.2864285714,0.05,20
1985,65824,0.3947783745,20629125,1250000,3.4399406822,0.05,20
1985,66385,0.5579863744,7259812.5,4161500,1.863729347,0.05,20
1985,66448,0.1784536026,558012750,84554500,1.2736139918,0.05,20
1985,66545,0.2942447879,14084625,0,3.9317691478,0.05,20
1985,66755,0.5776899511,68018625,11782000,1.3991837925,0.05,20
1985,67029,0.3871466751,8041250,7632000,2.2033670034,0.05,20
1985,68398,0.6435535853,40031375,1871000,6.9574386503,0.05,20
1985,68516,0.430545974,18306000,4199500,2.2115082276,0.05,20
1985,68638,0.6944605348,19875625,31745500,1.1145954122,0.05,20
1985,69075,0.5942343173,48690000,25575500,9.9631782946,0.05,20
1985,69155,0.4074469542,66729000,3924000,2.6254440497,0.05,20
1985,70106,0.4067686849,73411500,4994000,1.8067660241,0.05,20
1985,71117,1.0349430057,15319687.5,104500,12.67281106,0.05,20
1985,71512,0.4790019816,1289625,3610000,0.9708042271,0.05,20
1985,71635,0.6095584237,14784750,8162500,1.0941568752,0.05,20
1985,71918,0.8398696926,3924875,916000,1.1541684122,0.05,20
1985,72232,0.272269454,47568750,34500,2.2619296412,0.05,20
1985,72291,0.4369544421,6744000,5492000,0.5837342497,0.05,20
1985,72785,0.5926288698,2932500,21000,4.0373134328,0.05,20
1985,72953,0.5194208871,7031250,0,25.474576271,0.05,20
1985,73075,0.5317160777,171275500,1055500,5.8682548476,0.05,20
1985,73649,0.267716583,33748000,5900000,2.8943641192,0.05,20
1985,73681,0.5311978656,47320000,153000,3.8225806452,0.05,20
1985,74975,0.5487281713,115340000,8133000,1.4776501141,0.05,20
1985,75353,0.6177049925,1620000,302500,4.3105413105,0.05,20
1985,75433,0.9593781543,6072000,1211000,1.6377343113,0.05,20
1985,75599,0.8096830406,10103062.5,1047500,1.9505617978,0.05,20
1985,77730,0.3137954465,274284000,61718000,1.3358765965,0.05,20
1985,78387,0.6666469005,3381000,7933500,0.3755256518,0.05,20
1985,78389,0.6391133512,10532500,16078500,1.5196454948,0.05,20
1985,78456,1.2322208202,5256250,345500,1.1585545723,0.05,20
1985,78481,0.6680830562,2553718.75,6000,220.83333333,0.05,20
1985,78539,0.6884553631,10980000,0,53.615384615,0.05,20
1985,80005,0.5141761384,160368000,1053500,3.8407718252,0.05,20
1985,81780,0.4945491885,5579875,8728500,1.3051909308,0.05,20
1985,83601,0.2382604271,423154000,38517000,2.3438826025,0.05,20
1985,83687,0.2138627295,464145000,15584500,4.8297370881,0.05,20
1985,87469,0.2657751653,10937500,7449000,1.1718572403,0.05,20
1985,89392,0.5552524994,72546750,3322500,1.0908691353,0.05,20
1985,91476,0.2571107917,20493000,2985000,0.6423173804,0.05,20
1985,92655,0.2616265734,25687375,0,4.4208185053,0.05,20
1986,10656,0.3310471511,53642875,6364000,3.3773748997,0.04961548,20.155
1986,10912,0.7320394582,5711750,1460500,1.3300180832,0.04961548,20.155
1986,11835,0.3355429173,189311250,32765000,1.3114884796,0.04961548,20.155
1986,12320,0.3932011965,90172500,12302500,1.9564563713,0.04961548,20.155
1986,12328,0.6522624042,16329250,4532000,0.1601087652,0.04961548,20.155
1986,12431,0.1654848631,1063312500,320135000,2.1789076752,0.04961548,20.155
1986,12723,1.2224464181,5774437.5,207500,1.3573825503,0.04961548,20.155
1986,13232,0.8330139824,12588000,14491500,1.2147544117,0.04961548,20.155
1986,13470,0.6290882611,4943750,3000,9.5163934426,0.04961548,20.155
1986,14430,0.5741276611,22394437.5,1659500,3.2735785953,0.04961548,20.155
1986,14438,0.5908335841,1639687.5,0,232.8,0.04961548,20.155
1986,14622,0.3938296646,382440000,0,12.084924623,0.04961548,20.155
1986,15579,0.2783130593,2640454000,220550000,1.3559216937,0.04961548,20.155
1986,15975,0.5176504059,14244500,3836000,1.7968501432,0.04961548,20.155
1986,16432,0.2108332457,3350281250,650250000,1.5915142466,0.04961548,20.155
1986,17750,0.1722735421,3068600000,376900000,1.2062531518,0.04961548,20.155
1986,18236,1.0477507526,37352046.875,7500,3.4842105263,0.04961548,20.155
1986,18391,0.5344144712,11605000,0,5.5364526659,0.04961548,20.155
1986,18649,0.3262246246,468789750,26942500,1.3069575605,0.04961548,20.155
1986,19722,0.6194683397,19166250,0,9.5928297055,0.04961548,20.155
1986,19992,0.1499545342,166432500,22968500,2.9352523215,0.04961548,20.155
1986,20248,0.2816803037,194106000,463000,1.1900707362,0.04961548,20.155
1986,22509,0.2127949294,3022617000,730350000,1.6635502671,0.04961548,20.155
1986,22752,0.1528376473,9602604000,415400000,1.9195612431,0.04961548,20.155
1986,22825,0.3987861504,14487500,1438000,2.163359911,0.04961548,20.155
1986,22840,0.2294513552,2722270375,417259500,1.3028175749,0.04961548,20.155
1986,23915,0.2540233575,2731116500,773500000,1.8442857143,0.04961548,20.155
1986,23975,0.2065512,207030000,1283500,4.6055643377,0.04961548,20.155
1986,24193,0.5398990906,20545875,10773000,2.6709155286,0.04961548,20.155
